,N,Method,$\hat{\mathbb{P}}$
636,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98197
637,1800.0,SAIS-ScenarioApproxImportanceSampling,0.985
638,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99102
639,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99253
640,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99377
641,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99412
642,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99527
643,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99566
644,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99629
645,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99721
646,7200.0,SAIS-ScenarioApproxImportanceSampling,0.9962
647,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9969
648,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97653
649,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98855
650,2400.0,SAIS-ScenarioApproxImportanceSampling,0.9904
651,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99214
652,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99357
653,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99383
654,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99411
655,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99552
656,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99604
657,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99653
658,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99722
659,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99679
660,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97634
661,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98848
662,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99029
663,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99172
664,3600.0,SAIS-ScenarioApproxImportanceSampling,0.9919
665,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9932
666,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99556
667,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99646
668,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99669
669,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99616
670,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99669
671,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99675
672,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98305
673,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98935
674,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99021
675,3000.0,SAIS-ScenarioApproxImportanceSampling,0.9934
676,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99297
677,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99534
678,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99569
679,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99629
680,6000.0,SAIS-ScenarioApproxImportanceSampling,0.997
681,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99639
682,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99697
683,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99679
684,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98439
685,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98387
686,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99157
687,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99366
688,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99466
689,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99553
690,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99621
691,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99481
692,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99627
693,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99621
694,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99773
695,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9974
696,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98274
697,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98796
698,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99202
699,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99197
700,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99349
701,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99421
702,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99583
703,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99475
704,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99585
705,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99688
706,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99678
707,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99675
708,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98115
709,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98955
710,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98836
711,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99444
712,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99463
713,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99415
714,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99652
715,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99646
716,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99697
717,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99619
718,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99696
719,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99747
720,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98054
721,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98655
722,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98949
723,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99361
724,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99436
725,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99581
726,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99555
727,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99469
728,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99683
729,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99625
730,7200.0,SAIS-ScenarioApproxImportanceSampling,0.9964
731,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99689
732,1200.0,SAIS-ScenarioApproxImportanceSampling,0.982
733,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98878
734,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98971
735,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99207
736,3600.0,SAIS-ScenarioApproxImportanceSampling,0.9938
737,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99503
738,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99557
739,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99445
740,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99557
741,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99542
742,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99689
743,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9968
744,1200.0,SAIS-ScenarioApproxImportanceSampling,0.9792
745,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98612
746,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99178
747,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99214
748,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99321
749,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99385
750,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99447
751,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99612
752,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9953
753,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99624
754,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99714
755,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99702
756,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98473
757,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98579
758,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99021
759,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99194
760,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99424
761,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99431
762,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99611
763,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99542
764,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99695
765,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99581
766,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99683
767,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99638
768,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98243
769,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98784
770,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99057
771,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99184
772,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99368
773,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99484
774,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99607
775,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99624
776,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99612
777,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99761
778,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99677
779,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99698
780,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98228
781,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98799
782,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99013
783,3000.0,SAIS-ScenarioApproxImportanceSampling,0.98975
784,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99409
785,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99505
786,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99383
787,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99573
788,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99621
789,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99718
790,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99704
791,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99731
792,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98103
793,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98306
794,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98803
795,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99315
796,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99297
797,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99431
798,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99528
799,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99591
800,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99671
801,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99722
802,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99728
803,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9964
804,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98028
805,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98657
806,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98908
807,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99207
808,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99091
809,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99348
810,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99618
811,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99533
812,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99702
813,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9969
814,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99717
815,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9972
816,1200.0,SAIS-ScenarioApproxImportanceSampling,0.9796
817,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98784
818,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98981
819,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99258
820,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99278
821,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99497
822,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99456
823,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99638
824,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99635
825,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99659
826,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99674
827,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99747
828,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98353
829,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98902
830,2400.0,SAIS-ScenarioApproxImportanceSampling,0.9932
831,3000.0,SAIS-ScenarioApproxImportanceSampling,0.9917
832,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99287
833,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99546
834,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99529
835,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99609
836,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99549
837,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99764
838,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99709
839,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99689
840,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98185
841,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98524
842,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98801
843,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99128
844,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99398
845,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99541
846,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99615
847,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99628
848,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99589
849,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99676
850,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99722
851,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99734
852,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97868
853,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98689
854,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98947
855,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99187
856,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99333
857,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99654
858,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99495
859,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99523
860,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9953
861,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99619
862,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99772
863,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99781
864,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97701
865,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98741
866,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98913
867,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99244
868,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99406
869,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9962
870,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99521
871,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99584
872,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9963
873,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99695
874,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99763
875,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99663
876,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97752
877,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98854
878,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98882
879,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99271
880,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99365
881,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99486
882,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99544
883,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99625
884,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99594
885,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99701
886,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99654
887,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99722
888,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98015
889,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98402
890,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99204
891,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99236
892,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99379
893,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99407
894,4800.0,SAIS-ScenarioApproxImportanceSampling,0.995
895,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99479
896,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9959
897,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99678
898,7200.0,SAIS-ScenarioApproxImportanceSampling,0.9969
899,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99702
900,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98018
901,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98986
902,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99048
903,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99406
904,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99341
905,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99285
906,4800.0,SAIS-ScenarioApproxImportanceSampling,0.9951
907,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99609
908,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99571
909,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99526
910,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99642
911,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99747
912,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97873
913,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98928
914,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99052
915,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99235
916,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99288
917,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99549
918,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99468
919,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99531
920,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99658
921,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99683
922,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99685
923,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99765
924,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98493
925,1800.0,SAIS-ScenarioApproxImportanceSampling,0.9845
926,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99007
927,3000.0,SAIS-ScenarioApproxImportanceSampling,0.9901
928,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99281
929,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99302
930,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99501
931,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99599
932,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99603
933,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99613
934,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99609
935,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99719
936,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98449
937,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98465
938,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99101
939,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99422
940,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99494
941,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99484
942,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99593
943,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99586
944,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99665
945,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99592
946,7200.0,SAIS-ScenarioApproxImportanceSampling,0.9973
947,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99682
948,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98125
949,1800.0,SAIS-ScenarioApproxImportanceSampling,0.9888
950,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98917
951,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99245
952,3600.0,SAIS-ScenarioApproxImportanceSampling,0.9942
953,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99471
954,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99539
955,5400.0,SAIS-ScenarioApproxImportanceSampling,0.9966
956,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99518
957,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9971
958,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99677
959,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99659
960,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97551
961,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98454
962,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99181
963,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99113
964,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99374
965,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99555
966,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99461
967,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99492
968,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99732
969,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9957
970,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99701
971,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99677
972,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98253
973,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98211
974,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99034
975,3000.0,SAIS-ScenarioApproxImportanceSampling,0.9918
976,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99453
977,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99435
978,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99489
979,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99576
980,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99594
981,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99657
982,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99676
983,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99683
984,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97927
985,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98566
986,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98966
987,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99376
988,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99419
989,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99402
990,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99236
991,5400.0,SAIS-ScenarioApproxImportanceSampling,0.9958
992,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99634
993,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99725
994,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99737
995,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99734
996,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98238
997,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98382
998,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98997
999,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99351
1000,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99276
1001,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99406
1002,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99431
1003,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99712
1004,6000.0,SAIS-ScenarioApproxImportanceSampling,0.996
1005,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99705
1006,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99539
1007,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99755
1008,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97588
1009,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98709
1010,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99002
1011,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99151
1012,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99302
1013,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99637
1014,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99517
1015,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99539
1016,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99629
1017,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99654
1018,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99563
1019,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99678
1020,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98148
1021,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98722
1022,2400.0,SAIS-ScenarioApproxImportanceSampling,0.9906
1023,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99326
1024,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99439
1025,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99509
1026,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99687
1027,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99578
1028,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99599
1029,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99685
1030,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99645
1031,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9961
1032,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98432
1033,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98811
1034,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98886
1035,3000.0,SAIS-ScenarioApproxImportanceSampling,0.9915
1036,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99192
1037,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99507
1038,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99487
1039,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99438
1040,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99618
1041,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99621
1042,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99792
1043,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99739
1044,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97587
1045,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98571
1046,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98937
1047,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99313
1048,3600.0,SAIS-ScenarioApproxImportanceSampling,0.9918
1049,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99503
1050,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99506
1051,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99507
1052,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9964
1053,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99679
1054,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99731
1055,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9976
1056,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98253
